title,platform,release_year,runtime,genre,budget,revenue,vote_average,vote_count
Daddy Nostalgia,Theater,1990.0,105.0,Drama,0.0,0.0,7.2,5.0
12 Rounds,Theater,2009.0,108.0,Action,20000000.0,17280326.0,5.7,223.0
"Silent Night, Deadly Night II",Theater,1987.0,88.0,Comedy,250000.0,154323.0,4.7,26.0
The Boys from Fengkuei,Theater,1983.0,98.0,Drama,0.0,0.0,6.9,7.0
The Sandwich Man,Theater,1983.0,105.0,Drama,0.0,0.0,6.7,3.0
La Moitié gauche du frigo,Theater,2000.0,90.0,Comedy,0.0,0.0,5.0,1.0
Where Danger Lives,Theater,1950.0,82.0,Drama,0.0,0.0,5.4,12.0
The Killing Room,Theater,2009.0,93.0,Drama,0.0,0.0,5.5,88.0
Introducing Dorothy Dandridge,Theater,1999.0,120.0,Drama,0.0,0.0,6.0,11.0
A Summer at Grandpa's,Theater,1984.0,93.0,Drama,0.0,0.0,7.7,7.0
"A Time to Live, a Time to Die",Theater,1985.0,138.0,Drama,0.0,0.0,7.8,15.0
The One and Only,Theater,1999.0,106.0,Comedy,0.0,5405313.0,6.2,18.0
The One And Only,Theater,2002.0,91.0,Comedy,0.0,0.0,6.0,4.0
The One and Only,Theater,1978.0,97.0,Comedy,0.0,16928137.0,5.5,4.0
Fail Safe,Theater,2000.0,86.0,Drama,0.0,0.0,7.0,22.0
Four Last Songs,Theater,2007.0,110.0,Comedy,0.0,0.0,6.2,3.0
Max Manus: Man of War,Theater,2008.0,118.0,Drama,8.0,0.0,6.9,81.0
Gangster's Paradise: Jerusalema,Theater,2008.0,120.0,Drama,0.0,0.0,6.8,16.0
Wings of Hope,Theater,2000.0,65.0,Documentary,0.0,0.0,7.7,7.0
The Trail Beyond,Theater,1934.0,55.0,Action,0.0,0.0,4.1,9.0
Winds of the Wasteland,Theater,1936.0,54.0,Action,0.0,0.0,5.2,6.0
Kill Buljo,Theater,2007.0,93.0,Action,160000.0,0.0,6.6,12.0
Stone of Destiny,Theater,2008.0,96.0,Drama,0.0,0.0,6.4,22.0
Okie Noodling,Theater,2001.0,57.0,Documentary,0.0,0.0,5.0,1.0
Days of Darkness,Theater,2007.0,89.0,Action,0.0,0.0,5.0,5.0
Days of Darkness,Theater,2007.0,89.0,Action,0.0,0.0,5.0,5.0
Randy Rides Alone,Theater,1934.0,53.0,Action,0.0,0.0,4.0,7.0
West of the Divide,Theater,1934.0,54.0,Action,0.0,0.0,3.8,6.0
Darlings!,Theater,1984.0,101.0,Comedy,0.0,0.0,5.0,10.0
Lost in Austen,Theater,2008.0,184.0,,0.0,0.0,6.9,38.0
Children of the Stork,Theater,1999.0,80.0,,0.0,0.0,6.5,2.0
The Star Packer,Theater,1934.0,53.0,Action,0.0,0.0,3.8,12.0
Evangelion: 1.0: You Are (Not) Alone,Theater,2007.0,97.0,Animation,0.0,223839.0,7.4,132.0
Love Hina Christmas Special: Silent Eve,Theater,2000.0,46.0,Animation,0.0,0.0,5.5,6.0
Molière,Theater,1978.0,260.0,Drama,0.0,0.0,3.6,4.0
Floating Clouds,Theater,1955.0,123.0,Drama,0.0,0.0,7.4,22.0
Japanese Girls at the Harbor,Theater,1933.0,72.0,Drama,0.0,0.0,5.0,2.0
Deal,Theater,2008.0,85.0,Comedy,0.0,0.0,5.2,22.0
Deal,Theater,2008.0,85.0,Comedy,0.0,0.0,5.2,22.0
Deal,Theater,2012.0,87.0,,0.0,0.0,5.0,1.0
Doing Time on Maple Drive,Theater,1992.0,92.0,Drama,0.0,0.0,4.9,8.0
The Line,Theater,2008.0,95.0,Action,7500000.0,0.0,4.9,13.0
The Ramen Girl,Theater,2008.0,122.0,Romance,0.0,0.0,6.1,91.0
Adam,Theater,2009.0,99.0,Drama,0.0,2277396.0,6.9,152.0
Adam,Theater,1983.0,100.0,Drama,0.0,0.0,0.0,1.0
Adam,Theater,1992.0,6.0,Animation,500000.0,0.0,6.0,5.0
Just Sex and Nothing Else,Theater,2005.0,97.0,Drama,0.0,0.0,8.0,1.0
Alien Trespass,Theater,2009.0,90.0,Action,0.0,0.0,5.9,25.0
Ignition,Theater,2002.0,99.0,Action,0.0,0.0,2.8,4.0
Dillinger and Capone,Theater,1995.0,95.0,Drama,0.0,0.0,5.3,5.0
"Next Stop, Greenwich Village",Theater,1976.0,111.0,Comedy,0.0,0.0,7.2,7.0
Gigantic,Theater,2008.0,99.0,Comedy,0.0,165888.0,5.8,51.0
Feast II: Sloppy Seconds,Theater,2008.0,97.0,Action,2000000.0,0.0,5.6,54.0
Katze im Sack,Theater,2005.0,87.0,Drama,0.0,0.0,0.0,0.0
Traffic Affairs,Theater,2004.0,0.0,Drama,0.0,0.0,4.3,3.0
Waterland,Theater,1992.0,95.0,Drama,0.0,0.0,5.8,6.0
I Can't Think Straight,Theater,2008.0,80.0,Drama,0.0,0.0,7.3,52.0
Miss March,Theater,2009.0,89.0,Comedy,0.0,0.0,5.4,78.0
Bandslam,Theater,2009.0,111.0,Comedy,20000000.0,5210988.0,5.4,129.0
A City of Sadness,Theater,1989.0,157.0,Drama,0.0,0.0,7.5,25.0
Harvard Beats Yale 29-29,Theater,2008.0,105.0,Documentary,0.0,268431.0,6.5,2.0
The Great Happiness Space: Tale of an Osaka Love Thief,Theater,2006.0,78.0,Documentary,0.0,0.0,7.1,7.0
Meet the Browns,Theater,2008.0,100.0,Comedy,0.0,41939392.0,6.0,35.0
"I Love You, Beth Cooper",Theater,2009.0,102.0,Comedy,18000000.0,15345201.0,5.2,204.0
Le Deuxième Souffle,Theater,1966.0,150.0,Drama,0.0,0.0,7.5,23.0
No Regret,Theater,2006.0,113.0,Drama,0.0,0.0,6.4,9.0
Detroit Metal City,Theater,2008.0,104.0,Comedy,0.0,0.0,6.1,16.0
Daughter of the Nile,Theater,1987.0,91.0,Drama,0.0,0.0,7.0,3.0
Paper Heart,Theater,2009.0,88.0,Comedy,1000000.0,1296971.0,5.7,37.0
Mystery Street,Theater,1950.0,93.0,Crime,0.0,0.0,6.2,9.0
Christopher Columbus: The Discovery,Theater,1992.0,120.0,Action,40000000.0,8251071.0,4.3,13.0
Fighting,Theater,2009.0,105.0,Action,0.0,32474120.0,5.5,198.0
Tetro,Theater,2009.0,127.0,Drama,15000000.0,113221.0,6.7,49.0
Seven Waves Away,Theater,1957.0,100.0,Drama,0.0,0.0,8.7,3.0
"Good Men, Good Women",Theater,1995.0,108.0,Romance,0.0,0.0,7.8,5.0
Side Street,Theater,1950.0,83.0,Crime,0.0,0.0,5.5,10.0
Adoration,Theater,2008.0,100.0,Drama,4700000.0,0.0,5.9,12.0
Bronson,Theater,2008.0,92.0,Drama,230000.0,2260712.0,6.9,756.0
Feel The Noise,Theater,2007.0,86.0,Drama,0.0,0.0,3.9,9.0
I Really Hate My Job,Theater,2007.0,90.0,Drama,0.0,0.0,3.8,4.0
Little Richard,Theater,2000.0,0.0,Music,0.0,0.0,4.5,3.0
The Curiosity of Chance,Theater,2006.0,98.0,Comedy,0.0,0.0,5.8,15.0
If Only,Theater,2004.0,92.0,Fantasy,0.0,0.0,6.5,139.0
Susana,Theater,1951.0,86.0,Drama,0.0,0.0,6.9,7.0
Vengeance Valley,Theater,1951.0,83.0,Action,0.0,0.0,4.0,10.0
Great Guy,Theater,1936.0,75.0,Crime,0.0,0.0,6.6,5.0
The Hurricane Express,Theater,1932.0,79.0,Adventure,0.0,0.0,4.9,7.0
The Secret of Moonacre,Theater,2008.0,103.0,Adventure,12000000.0,7070330.0,6.2,112.0
Olympia Part One: Festival of the Nations,Theater,1938.0,126.0,Documentary,0.0,0.0,6.6,17.0
Olympia Part Two: Festival of Beauty,Theater,1938.0,100.0,Documentary,0.0,0.0,6.2,14.0
Assault on Devil's Island,Theater,1997.0,96.0,Action,0.0,0.0,5.4,5.0
Shadow of the Eagle,Theater,2005.0,0.0,,2075374.0,0.0,1.0,2.0
Cinematographer Style,Theater,2006.0,86.0,Documentary,3000000.0,0.0,6.3,4.0
The Cell 2,Theater,2009.0,94.0,Horror,0.0,0.0,3.4,24.0
Krakatoa: The Last Days,Theater,2006.0,87.0,Drama,0.0,0.0,6.3,6.0
Queen Kelly,Theater,1929.0,101.0,Drama,0.0,0.0,6.5,13.0
The Master Touch,Theater,1972.0,112.0,Thriller,0.0,0.0,6.0,4.0
Nora Roberts' Midnight Bayou,Theater,2009.0,120.0,Drama,0.0,0.0,5.8,11.0
Northern Lights,Theater,2009.0,120.0,TV Movie,0.0,0.0,5.8,11.0
Lorna's Silence,Theater,2008.0,105.0,Crime,0.0,0.0,6.7,42.0
Le Doulos,Theater,1963.0,108.0,Drama,0.0,0.0,7.4,40.0
It Might Get Loud,Theater,2009.0,97.0,Documentary,0.0,1896244.0,7.4,54.0
Botched,Theater,2007.0,95.0,Comedy,0.0,0.0,6.1,35.0
Lonely Street,Theater,2009.0,93.0,Action,0.0,0.0,5.3,3.0
A Day in the Country,Theater,1936.0,40.0,Drama,0.0,0.0,7.5,34.0
Moonfleet,Theater,1955.0,87.0,Adventure,0.0,0.0,5.9,19.0
7 Women,Theater,1966.0,87.0,Drama,0.0,0.0,5.7,13.0
Vacancy 2: The First Cut,Theater,2008.0,86.0,Horror,3000000.0,0.0,4.8,56.0
The Pom Pom Girls,Theater,1976.0,89.0,Comedy,0.0,17883410.0,5.2,12.0
Nora Roberts' Tribute,Theater,2009.0,88.0,TV Movie,0.0,0.0,5.3,9.0
Post Grad,Theater,2009.0,89.0,Comedy,15000000.0,6405245.0,5.0,102.0
Goodbye Solo,Theater,2008.0,91.0,Drama,0.0,0.0,6.6,22.0
Long John Silver,Theater,1954.0,106.0,Action,0.0,0.0,6.3,6.0
Questo piccolo grande amore,Theater,2009.0,0.0,,0.0,0.0,5.3,23.0
Voices,Theater,1979.0,106.0,Romance,0.0,0.0,0.0,0.0
Voices,Theater,2007.0,85.0,Horror,0.0,0.0,5.9,17.0
To Each His Own Cinema,Theater,2007.0,100.0,Comedy,0.0,0.0,7.2,26.0
My Life in Ruins,Theater,2009.0,95.0,Comedy,17000000.0,20455276.0,5.6,104.0
Troll 2,Theater,1990.0,95.0,Horror,0.0,0.0,3.6,101.0
Paris 36,Theater,2008.0,120.0,Drama,0.0,850575.0,6.2,29.0
Murder Ahoy,Theater,1964.0,93.0,Drama,0.0,0.0,7.2,20.0
Witch Hunt,Theater,2008.0,91.0,Documentary,0.0,0.0,7.7,6.0
Witch Hunt,Theater,1999.0,90.0,Crime,0.0,0.0,2.8,5.0
A Dog Year,Theater,2009.0,80.0,Comedy,0.0,0.0,6.0,15.0
Good,Theater,2008.0,96.0,Drama,0.0,0.0,6.3,29.0
The Romance of Astrea and Celadon,Theater,2007.0,109.0,Drama,0.0,0.0,5.3,10.0
Boyfriends and Girlfriends,Theater,1987.0,103.0,Drama,0.0,0.0,7.6,8.0
Taking Woodstock,Theater,2009.0,120.0,Music,0.0,0.0,6.2,129.0
Norma Jean & Marilyn,Theater,1996.0,139.0,Drama,0.0,0.0,4.0,4.0
If These Walls Could Talk,Theater,1996.0,97.0,TV Movie,0.0,0.0,5.5,13.0
Cargo 200,Theater,2007.0,89.0,Thriller,0.0,121129.0,7.1,26.0
Five Graves to Cairo,Theater,1943.0,96.0,Thriller,855000.0,1200000.0,6.9,22.0
The Dark Corner,Theater,1946.0,99.0,Crime,0.0,0.0,6.9,18.0
Full Body Massage,Theater,1995.0,93.0,Drama,0.0,0.0,5.5,11.0
A Good Marriage,Theater,1982.0,97.0,Drama,0.0,0.0,6.7,6.0
A Good Marriage,Theater,2014.0,103.0,Thriller,0.0,0.0,5.1,119.0
Videocracy,Theater,2009.0,85.0,Documentary,700000.0,1179676.0,6.4,9.0
The Secret in Their Eyes,Theater,2009.0,129.0,Crime,2000000.0,33965843.0,7.8,638.0
The Day After Trinity,Theater,1981.0,88.0,Documentary,0.0,0.0,8.0,1.0
Cosmonaut,Theater,2009.0,0.0,,0.0,0.0,5.7,6.0
Carry On Screaming,Theater,1966.0,87.0,Comedy,0.0,0.0,7.0,33.0
Green Street Hooligans 2,Theater,2009.0,94.0,Crime,8000000.0,0.0,5.0,82.0
Randy & the Mob,Theater,2007.0,91.0,Action,0.0,0.0,4.8,3.0
Detective,Theater,1985.0,95.0,Comedy,0.0,0.0,6.8,7.0
Seven Sinners,Theater,1940.0,87.0,Comedy,760000.0,0.0,6.6,5.0
Frequently Asked Questions About Time Travel,Theater,2009.0,83.0,Drama,0.0,0.0,7.1,189.0
The White Ribbon,Theater,2009.0,144.0,Crime,15238800.0,0.0,7.2,263.0
The Handcuff King,Theater,2002.0,94.0,Comedy,0.0,0.0,5.7,6.0
"Sex, Party and Lies",Theater,2009.0,107.0,Comedy,0.0,0.0,4.0,35.0
Brain Drain,Theater,2009.0,105.0,Comedy,0.0,0.0,5.5,42.0
Living with Michael Jackson: A Tonight Special,Theater,2003.0,110.0,Documentary,0.0,0.0,1.0,2.0
Green Lantern: First Flight,Theater,2009.0,75.0,Action,3500000.0,0.0,6.3,102.0
Louis Theroux: The Most Hated Family in America,Theater,2007.0,60.0,Documentary,0.0,0.0,7.6,22.0
Lies & Illusions,Theater,2009.0,92.0,Action,0.0,0.0,3.9,15.0
Pandorum,Theater,2009.0,108.0,Action,33000000.0,20645327.0,6.5,783.0
Paraiso Travel,Theater,2009.0,110.0,Adventure,0.0,0.0,5.8,11.0
Airbag,Theater,1997.0,112.0,Comedy,0.0,0.0,6.5,25.0
Peter Ibbetson,Theater,1935.0,88.0,Romance,0.0,0.0,5.6,5.0
Death of a Cyclist,Theater,1955.0,88.0,Crime,0.0,0.0,7.0,22.0
Skellig,Theater,2009.0,98.0,Drama,0.0,0.0,4.6,10.0
Flood,Theater,2007.0,110.0,Drama,0.0,0.0,4.5,36.0
Immigrants (L.A. Dolce Vita),Theater,2008.0,78.0,Comedy,0.0,0.0,5.3,5.0
The Hunt for Gollum,Theater,2009.0,38.0,Action,5000.0,0.0,6.3,30.0
Welcome Mr. Marshall!,Theater,1953.0,78.0,Comedy,0.0,0.0,6.9,18.0
Beast from Haunted Cave,Theater,1959.0,75.0,Crime,0.0,0.0,4.9,11.0
Tout Va Bien,Theater,1972.0,95.0,Drama,0.0,0.0,6.6,5.0
Street of Shame,Theater,1956.0,87.0,Drama,0.0,0.0,7.7,28.0
Padre Padrone,Theater,1977.0,114.0,Drama,0.0,0.0,6.7,16.0
The Travelling Players,Theater,1975.0,223.0,Drama,0.0,0.0,6.8,11.0
Valentino: The Last Emperor,Theater,2009.0,96.0,Documentary,0.0,0.0,6.6,10.0
The Pilgrim,Theater,1923.0,40.0,Comedy,0.0,0.0,7.3,18.0
Le Million,Theater,1931.0,83.0,Comedy,0.0,0.0,6.7,20.0
Memories of Underdevelopment,Theater,1968.0,97.0,Drama,0.0,0.0,7.1,9.0
Return of the Ghostbusters,Theater,2007.0,85.0,Comedy,0.0,0.0,5.2,17.0
Laid to Rest,Theater,2009.0,90.0,Thriller,0.0,0.0,5.2,48.0
Jennifer's Body,Theater,2009.0,100.0,Comedy,16000000.0,31556061.0,5.3,858.0
The Great Gabbo,Theater,1929.0,92.0,Drama,0.0,0.0,6.0,1.0
Hillsborough,Theater,1996.0,101.0,Drama,0.0,0.0,4.0,2.0
The Broken,Theater,2008.0,93.0,Thriller,6700000.0,0.0,5.6,63.0
The Tall Men,Theater,1955.0,122.0,Western,0.0,0.0,6.2,8.0
Tension,Theater,1949.0,95.0,Crime,0.0,0.0,6.7,12.0
Amreeka,Theater,2009.0,96.0,Drama,0.0,0.0,6.3,17.0
Extract,Theater,2009.0,92.0,Comedy,8000000.0,10848783.0,5.7,192.0
Gamer,Theater,2009.0,95.0,Action,50000000.0,40828540.0,5.6,778.0
Gamer,Theater,2001.0,0.0,Action,0.0,0.0,3.2,5.0
Radio Inside,Theater,1994.0,91.0,Romance,0.0,0.0,0.0,0.0
I Can Do Bad All By Myself,Theater,2009.0,113.0,Drama,0.0,0.0,6.0,40.0
The Silver Stallion,Theater,1993.0,93.0,Family,0.0,0.0,4.3,3.0
Mr. Robinson Crusoe,Theater,1932.0,76.0,Adventure,0.0,0.0,0.0,1.0
The Wreck of the Mary Deare,Theater,1959.0,105.0,Drama,0.0,0.0,5.8,5.0
"Food, Inc.",Theater,2008.0,94.0,Documentary,0.0,0.0,7.3,223.0
Beeswax,Theater,2009.0,100.0,Drama,0.0,0.0,7.4,7.0
Conspiracy of Torture,Theater,1969.0,99.0,Drama,0.0,0.0,7.2,3.0
Attack of the 50 Foot Woman,Theater,1958.0,65.0,Horror,88000.0,480000.0,4.8,30.0
Thirst,Theater,2009.0,133.0,Drama,5000000.0,0.0,7.0,198.0
Thirst,Theater,2010.0,91.0,Drama,0.0,0.0,4.8,5.0
Thirst,Theater,1949.0,83.0,Drama,0.0,0.0,6.7,10.0
Thirst,Theater,1979.0,95.0,Horror,0.0,0.0,4.9,14.0
Thirst,Theater,2016.0,87.0,Action,0.0,0.0,5.1,7.0
Battle for Terra,Theater,2007.0,85.0,Action,4000000.0,6101046.0,6.0,98.0
Forbidden Fruit,Theater,2009.0,104.0,Drama,0.0,0.0,6.9,9.0
Love Happens,Theater,2009.0,109.0,Drama,18000000.0,36133014.0,5.6,188.0
Blood Creek,Theater,2009.0,90.0,Horror,0.0,0.0,5.2,75.0
Un buen hombre,Theater,2009.0,0.0,,0.0,0.0,0.0,0.0
Scandal Sheet,Theater,1952.0,82.0,Thriller,0.0,0.0,6.5,7.0
Turn Left at the End of the World,Theater,2004.0,110.0,Drama,0.0,0.0,6.2,5.0
I Want You,Theater,1998.0,87.0,Thriller,0.0,0.0,5.9,11.0
I Want You,Theater,2012.0,75.0,Drama,0.0,0.0,6.6,317.0
Confidence Reigns,Theater,2004.0,98.0,Comedy,0.0,0.0,5.5,2.0
Hellraiser: Deader,Theater,2005.0,88.0,Horror,4000000.0,0.0,4.4,69.0
Hellraiser: Hellworld,Theater,2005.0,91.0,Horror,5000000.0,0.0,4.1,63.0
Lake City,Theater,2008.0,92.0,Action,0.0,0.0,6.3,3.0
The Eagle Has Two Heads,Theater,1948.0,93.0,Drama,0.0,0.0,7.0,2.0
"Forever, Darling",Theater,1956.0,91.0,Comedy,0.0,0.0,9.0,1.0
Not Quite Hollywood,Theater,2008.0,103.0,Comedy,0.0,0.0,6.9,20.0
3 Ring Circus,Theater,1954.0,103.0,Comedy,0.0,0.0,5.5,5.0
The 3 Worlds of Gulliver,Theater,1960.0,100.0,Music,0.0,0.0,5.4,11.0
Kinatay,Theater,2009.0,105.0,Thriller,0.0,0.0,5.8,19.0
Angel,Theater,1937.0,91.0,Comedy,0.0,0.0,6.8,10.0
Angel,Theater,2007.0,134.0,Romance,15000000.0,0.0,5.3,45.0
Angel,Theater,1982.0,92.0,Drama,0.0,0.0,4.8,5.0
Angel,Theater,1984.0,89.0,Action,3000000.0,0.0,5.9,17.0
Angel,Theater,2016.0,80.0,Romance,0.0,0.0,5.0,4.0
Hellzapoppin',Theater,1941.0,80.0,Comedy,0.0,0.0,6.9,6.0
Ballast,Theater,2008.0,96.0,Action,0.0,0.0,7.0,13.0
5 Dolls for an August Moon,Theater,1970.0,88.0,Horror,0.0,0.0,5.7,20.0
World's Greatest Dad,Theater,2009.0,99.0,Comedy,10000000.0,295750.0,6.5,181.0
"Black God, White Devil",Theater,1964.0,120.0,Adventure,0.0,0.0,6.8,24.0
Still Walking,Theater,2008.0,114.0,Drama,0.0,0.0,7.5,65.0
Le Plaisir,Theater,1952.0,97.0,Drama,0.0,0.0,6.8,18.0
Pyaasa,Theater,1957.0,146.0,Music,0.0,0.0,7.6,13.0
"Muriel, or the Time of Return",Theater,1963.0,115.0,Drama,0.0,0.0,7.0,17.0
Xala,Theater,1975.0,123.0,Comedy,0.0,0.0,7.0,5.0
Capitalism: A Love Story,Theater,2009.0,120.0,Documentary,20000000.0,17436509.0,7.0,168.0
Blood of the Beasts,Theater,1949.0,20.0,Documentary,0.0,0.0,8.0,18.0
The Five Man Army,Theater,1969.0,105.0,Western,0.0,0.0,6.6,5.0
The Cove,Theater,2009.0,92.0,Documentary,0.0,1162422.0,7.9,241.0
City Island,Theater,2009.0,104.0,Drama,6000000.0,6670712.0,6.9,114.0
Ink,Theater,2009.0,106.0,Action,250000.0,0.0,6.5,102.0
The Cameraman's Revenge,Theater,1912.0,12.0,Animation,0.0,0.0,7.2,22.0
Down to the Cellar,Theater,1983.0,15.0,Animation,0.0,0.0,7.3,6.0
Yatterman,Theater,2009.0,119.0,Action,0.0,0.0,5.9,18.0
Metropia,Theater,2009.0,86.0,Animation,5060730.0,0.0,6.3,53.0
Clubbed,Theater,2008.0,95.0,Drama,0.0,0.0,7.3,25.0
"The Pit, the Pendulum and Hope",Theater,1984.0,15.0,Animation,0.0,0.0,7.1,7.0
Grace,Theater,2009.0,84.0,Horror,5000000.0,0.0,5.1,44.0
Grace,Theater,2014.0,87.0,Thriller,0.0,0.0,4.8,62.0
Grace,Theater,2014.0,95.0,Drama,0.0,0.0,6.1,4.0
The Haunted World of El Superbeasto,Theater,2009.0,77.0,Animation,0.0,0.0,6.1,43.0
Story of a Prostitute,Theater,1965.0,96.0,Drama,0.0,0.0,6.8,8.0
Trick 'r Treat,Theater,2007.0,82.0,Horror,12000000.0,0.0,6.7,389.0
The Hills Run Red,Theater,2009.0,81.0,Horror,0.0,0.0,5.1,67.0
The Hills Run Red,Theater,1966.0,89.0,Action,0.0,0.0,6.1,7.0
Whip It,Theater,2009.0,111.0,Drama,15000000.0,16633035.0,6.7,366.0
Unmistaken Child,Theater,2009.0,102.0,Documentary,0.0,302000.0,4.7,3.0
A-Haunting We Will Go,Theater,1942.0,68.0,Comedy,0.0,0.0,4.9,4.0
Surrogates,Theater,2009.0,89.0,Action,80000000.0,122444772.0,5.9,1219.0
Next Day Air,Theater,2009.0,84.0,Action,0.0,0.0,5.3,37.0
The September Issue,Theater,2009.0,90.0,Documentary,0.0,0.0,6.9,38.0
Paris Trout,Theater,1991.0,93.0,,0.0,0.0,4.5,2.0
Assassination of a High School President,Theater,2008.0,93.0,Comedy,11500000.0,69564.0,6.1,96.0
How to Be a Serial Killer,Theater,2008.0,91.0,Comedy,0.0,0.0,4.8,10.0
Bud Abbott and Lou Costello in Hollywood,Theater,1945.0,83.0,Comedy,0.0,0.0,6.2,10.0
Abbott and Costello in the Foreign Legion,Theater,1950.0,80.0,Comedy,0.0,0.0,6.7,12.0
Sorority Row,Theater,2009.0,101.0,Horror,12500000.0,27206120.0,5.3,179.0
Whiteout,Theater,2009.0,101.0,Action,40000000.0,12206028.0,5.3,225.0
Rudo & Cursi,Theater,2008.0,102.0,Comedy,0.0,0.0,6.1,40.0
An Education,Theater,2009.0,100.0,Drama,7500000.0,26096852.0,6.9,423.0
Abbott and Costello Meet Captain Kidd,Theater,1952.0,70.0,Adventure,450.0,0.0,6.2,7.0
Life Is a Bed of Roses,Theater,1983.0,110.0,Drama,0.0,0.0,5.3,4.0
Coco Before Chanel,Theater,2009.0,110.0,Drama,0.0,0.0,6.7,254.0
The Story of Louis Pasteur,Theater,1936.0,86.0,History,0.0,0.0,6.6,5.0
The Killing of John Lennon,Theater,2007.0,114.0,Crime,0.0,0.0,6.1,7.0
Burma VJ: Reporting from a Closed Country,Theater,2008.0,84.0,Documentary,0.0,0.0,6.4,13.0
Werner Herzog Eats His Shoe,Theater,1980.0,20.0,Comedy,0.0,0.0,7.1,16.0
Capone,Theater,1975.0,101.0,Crime,970000.0,2000000.0,6.0,16.0
Abbott and Costello Meet the Keystone Kops,Theater,1955.0,80.0,Comedy,736.0,0.0,6.2,11.0
Couples Retreat,Theater,2009.0,113.0,Comedy,70000000.0,171844840.0,5.3,601.0
All About Steve,Theater,2009.0,99.0,Comedy,15000000.0,40105542.0,4.7,302.0
Hiroshima,Theater,2009.0,80.0,Music,0.0,0.0,5.0,1.0
Hiroshima,Theater,2005.0,89.0,Documentary,0.0,0.0,6.2,13.0
The End of St. Petersburg,Theater,1927.0,80.0,Drama,0.0,0.0,7.3,4.0
Fifty Dead Men Walking,Theater,2008.0,117.0,Action,0.0,0.0,6.1,36.0
Bay of Angels,Theater,1963.0,84.0,Romance,0.0,0.0,6.4,13.0
The Docks of New York,Theater,1928.0,76.0,Drama,0.0,0.0,6.8,13.0
Our Daily Bread,Theater,1934.0,80.0,Drama,0.0,0.0,2.5,2.0
Our Daily Bread,Theater,2006.0,92.0,Documentary,0.0,0.0,8.0,11.0
Deadgirl,Theater,2008.0,101.0,Romance,0.0,0.0,5.5,100.0
The Merry Jail,Theater,1917.0,48.0,Comedy,0.0,0.0,9.5,1.0
Love Hina Spring Special - I Wish Your Dream,Theater,2001.0,48.0,Comedy,0.0,0.0,4.7,3.0
Yellow Earth,Theater,1984.0,89.0,Drama,0.0,0.0,7.9,8.0
The Divorce of Lady X,Theater,1938.0,92.0,Comedy,0.0,0.0,6.8,2.0
Bye-Bye Bin Laden,Theater,2009.0,0.0,Animation,0.0,0.0,0.0,0.0
Gayniggers from Outer Space,Theater,1992.0,26.0,Comedy,0.0,0.0,4.3,20.0
The Windmill Movie,Theater,2008.0,80.0,Documentary,0.0,0.0,7.0,1.0
I Sell The Dead,Theater,2008.0,85.0,Comedy,0.0,0.0,6.0,62.0
Van Gogh,Theater,1991.0,158.0,Drama,0.0,138000.0,6.6,17.0
The Shanghai Gesture,Theater,1941.0,99.0,Drama,0.0,0.0,6.0,13.0
The Tales of Hoffmann,Theater,1951.0,128.0,Fantasy,0.0,0.0,6.4,14.0
The Wedding March,Theater,1928.0,113.0,Drama,0.0,0.0,6.1,9.0
The Wedding March,Theater,1965.0,0.0,Comedy,0.0,0.0,7.5,4.0
The Wedding March,Theater,2016.0,84.0,Romance,0.0,0.0,4.3,3.0
Where the Wild Things Are,Theater,2009.0,101.0,Family,100000000.0,100086793.0,6.4,580.0
Georg,Theater,2007.0,105.0,Drama,0.0,0.0,5.2,3.0
Chelsea Girls,Theater,1966.0,210.0,,3000.0,0.0,6.6,6.0
Entranced Earth,Theater,1967.0,110.0,Drama,0.0,0.0,6.3,20.0
The Cloud-Capped Star,Theater,1960.0,134.0,Music,0.0,0.0,7.3,6.0
India Song,Theater,1975.0,120.0,Romance,0.0,0.0,7.0,14.0
¡Que Viva México!,Theater,1979.0,85.0,Documentary,0.0,0.0,6.8,11.0
Get Thrashed,Theater,2006.0,100.0,Documentary,0.0,0.0,6.4,4.0
Aces High,Theater,1976.0,114.0,Action,0.0,0.0,4.3,16.0
Shoulder Arms,Theater,1918.0,45.0,Comedy,0.0,0.0,6.7,24.0
The Man Who Watched Trains Go By,Theater,1952.0,82.0,Crime,0.0,0.0,6.3,3.0
Lost Angels,Theater,1989.0,116.0,Drama,0.0,1247946.0,6.5,6.0
Black Eagle,Theater,1988.0,93.0,Drama,3000000.0,0.0,4.0,42.0
Legionnaire,Theater,1998.0,98.0,Adventure,20000000.0,0.0,5.2,106.0
Beer Wars,Theater,2009.0,89.0,Documentary,0.0,0.0,5.9,7.0
"New York, I Love You",Theater,2008.0,103.0,Comedy,14700000.0,8049666.0,5.7,174.0
Law Abiding Citizen,Theater,2009.0,109.0,Drama,53000000.0,126690726.0,7.2,1522.0
The Flame and the Arrow,Theater,1950.0,88.0,Adventure,0.0,0.0,6.4,16.0
"I, Monster",Theater,1971.0,75.0,Science Fiction,0.0,0.0,4.8,6.0
The Misfortunates,Theater,2009.0,108.0,Drama,0.0,0.0,7.3,54.0
Moon Warriors,Theater,1992.0,83.0,Action,0.0,0.0,6.0,7.0
Amelia,Theater,2009.0,111.0,Adventure,40000000.0,19258519.0,5.4,71.0
See You in the Morning,Theater,1989.0,119.0,Drama,0.0,0.0,5.7,5.0
Mary and Max,Theater,2009.0,92.0,Animation,590235.0,1725381.0,7.8,596.0
